
21821,0.17,0.25,9.98,0
21876,0.22,0.23,9.78,0
21932,0.27,-0.31,10.28,0
21988,0.12,0.09,10.30,0
22043,-0.37,0.48,9.99,0
22099,0.14,-0.13,9.48,0
22155,0.00,-0.33,9.53,0
22211,-0.01,-0.10,10.11,0
22267,0.12,-0.42,9.46,0
22323,0.29,0.21,9.98,0
22379,0.08,0.41,9.84,0
22435,0.40,0.00,9.84,0
22490,0.46,0.04,9.64,0
22545,0.36,-0.50,10.03,0
22601,0.22,-0.25,9.37,0
22657,0.42,0.43,9.43,0
22713,-0.07,0.31,10.24,0
22769,-0.19,0.47,9.78,0
22825,0.48,0.13,9.41,0
22881,-0.24,-0.20,9.89,0
22937,-0.35,-0.10,10.25,0
22993,0.08,-0.44,10.30,0
23049,-0.11,-0.44,9.34,0
23105,0.23,0.40,10.08,0
23160,0.04,-0.33,9.57,0
23216,0.25,-0.04,9.97,0
23272,0.07,0.47,9.87,0
23328,-0.33,0.18,10.13,0
23384,-0.44,0.32,9.36,0
23440,-0.42,0.23,9.97,0
23496,0.20,-0.35,9.62,0
23552,-0.12,0.47,9.37,0
23608,-0.50,-0.19,10.13,0
23664,-0.47,-0.16,10.23,0
23720,-0.37,0.39,9.76,0
23776,-0.34,-0.31,10.12,0
23832,-0.17,-0.17,10.15,0
23888,0.35,0.10,9.82,0
23943,0.28,-0.40,9.71,0
23999,0.48,-0.18,9.81,0
24055,-0.46,-0.08,9.54,0
24111,0.49,-0.47,9.34,0
24167,-0.49,-0.30,9.93,0
24223,0.25,0.31,9.86,0
24278,0.41,0.24,9.46,0
24334,-0.12,-0.40,10.29,0
24390,-0.19,0.00,9.54,0
24445,-0.13,-0.38,9.80,0
24501,0.38,-0.13,9.84,0
24557,-0.04,0.41,9.68,0
24613,0.19,0.41,9.89,0
24669,-0.21,-0.44,10.04,0
24725,0.09,0.41,9.56,0
24780,0.48,-0.10,9.44,0
24836,0.14,0.38,9.45,0
24892,-0.38,0.14,10.24,0
24948,-0.11,-0.48,10.17,0
25004,-0.34,0.30,9.55,0
25060,-0.18,-0.17,9.44,0
25116,-0.22,-0.43,9.82,0
25172,-0.50,0.44,10.03,0
25228,-0.11,0.48,10.08,0
25284,-0.15,-0.44,9.96,0
25340,-0.22,0.45,10.27,0
25396,0.08,-0.23,9.92,0
25452,-0.31,0.07,9.77,0
25508,-0.08,0.01,10.20,0
25564,0.49,0.40,9.35,0
25619,0.28,0.33,9.82,0
25675,-0.07,0.18,10.05,0
25731,0.31,0.12,9.90,0
25786,0.28,0.26,10.28,0
25842,-0.09,0.48,10.00,0
25898,-0.24,0.22,9.69,0
25954,0.12,0.29,9.61,0
26010,-0.36,-0.05,10.17,0
26066,0.31,-0.38,9.46,0
26122,0.36,-0.49,10.10,0
26178,0.45,-0.03,10.25,0
26234,-0.08,0.39,9.34,0
26290,-0.17,-0.48,9.55,0
26346,0.06,-0.20,9.96,0
26402,0.17,0.01,10.25,0
26458,-0.05,0.34,9.84,0
26514,0.49,0.03,10.25,0
26570,-0.48,-0.17,9.34,0
26626,0.34,0.01,10.20,0
26681,-0.46,-0.07,9.31,0
26737,0.24,0.47,10.05,0
26792,0.07,-0.16,9.48,0
26848,0.29,0.42,9.87,0
26904,-0.34,0.42,9.69,0
26960,-0.29,-0.33,10.29,0
27016,-0.45,0.06,9.94,0
27072,-0.31,0.19,9.96,0
27128,-0.33,0.26,9.71,0
27184,0.24,-0.13,9.89,0
27240,0.22,-0.31,10.21,0
27296,-0.17,-0.31,9.35,0
27352,0.08,-0.40,9.86,0
27408,0.20,0.37,10.00,0
27463,-0.07,-0.47,9.53,0
27519,0.36,-0.15,9.33,0
27575,0.45,-0.46,10.08,0
27631,-0.06,-0.10,9.56,0
27687,0.05,0.17,9.40,0
27742,-0.44,-0.17,9.83,0
27798,0.25,-0.37,9.76,0
27854,-0.35,0.12,9.76,0
27910,0.14,-0.20,9.82,0
27966,-0.16,0.41,10.00,0
28022,-0.05,-0.47,9.40,0
28078,-0.38,-0.30,9.67,0
28134,-0.38,-0.37,9.86,0
28190,-0.02,0.39,9.32,0
28246,0.21,-0.06,9.88,0
28302,0.45,-0.17,9.92,0
28358,0.34,-0.27,9.39,0
28414,-0.49,0.37,9.55,0
28470,0.04,0.33,9.82,0
28526,0.28,-0.50,10.09,0
28582,-0.39,-0.50,10.05,0
28638,0.41,0.15,10.08,0
28693,0.42,0.46,9.38,0
28749,-0.12,-0.12,9.93,0
28805,-0.28,0.19,9.89,0
28861,0.46,0.21,10.01,0
28917,0.04,0.14,9.91,0
28973,-0.18,0.34,9.33,0
29029,-0.37,0.13,9.50,0
29085,-0.06,0.08,9.41,0
29141,-0.47,0.32,9.65,0
29197,0.20,-0.35,9.87,0
29253,0.19,0.06,10.26,0
29309,0.19,-0.36,10.28,0
29365,-0.20,0.26,10.29,0
29421,0.28,-0.29,9.59,0
29477,-0.06,0.37,9.57,0
29533,-0.04,0.48,9.89,0
29589,-0.04,-0.45,10.00,0
29645,0.40,0.10,9.51,0
29700,-0.24,-0.28,9.68,0
29756,-0.07,0.40,10.11,0
29812,-0.19,0.27,9.84,0
29868,-0.41,-0.28,9.94,0
29924,0.38,0.48,9.55,0
29980,0.41,0.11,9.40,0
30035,0.46,0.06,9.33,0
30090,-0.23,0.07,9.67,0
30146,-0.30,0.38,9.62,0
30202,-0.46,-0.14,9.85,0
30258,-0.17,-0.30,9.82,0
30314,0.13,-0.30,9.74,0
30370,-0.29,0.25,9.87,0
30426,0.01,-0.01,10.25,0
30482,-0.09,0.13,9.34,0
30538,-0.48,0.32,9.70,0
30594,0.42,0.40,10.30,0
30649,-0.01,0.13,9.68,0
30705,0.25,-0.41,9.64,0
30761,-0.19,-0.13,9.59,0
30817,0.26,-0.12,10.13,0
30873,-0.07,-0.36,9.97,0
30929,-0.21,-0.50,9.58,0
30985,0.36,-0.06,9.67,0
31041,-0.08,0.47,9.32,0
31097,-0.23,0.26,9.60,0
31153,-0.30,0.11,10.23,0
31209,-0.12,0.29,9.49,0
31265,0.11,-0.04,10.29,0
31321,-0.44,0.16,9.35,0
31377,0.23,-0.22,9.44,0
31433,0.40,0.44,9.47,0
31489,0.33,0.02,9.84,0
31544,0.03,-0.31,9.77,0
31600,-0.32,0.05,9.68,0
31656,0.12,0.41,9.85,0
31712,-0.46,-0.24,9.49,0
31768,0.08,0.10,9.92,0
31823,-0.19,-0.34,10.28,0
31879,-0.01,-0.15,9.60,0
31935,-0.45,-0.15,9.79,0
31991,-0.41,-0.11,9.91,0
32047,-0.01,0.42,9.94,0
32103,0.07,-0.01,10.18,0
32159,0.43,-0.44,10.28,0
32215,-0.23,0.27,9.65,0
32271,0.38,0.43,9.42,0
32327,-0.07,-0.34,9.37,0
32383,0.40,0.14,10.21,0
32439,0.23,-0.39,10.22,0
32495,0.14,0.16,10.14,0
32551,-0.35,-0.12,10.14,0
32607,-0.18,-0.37,9.64,0
32663,-0.46,-0.44,9.66,0
32719,0.22,-0.38,10.20,0
32775,0.21,-0.49,9.31,0
32831,-0.41,-0.31,10.27,0
32887,-0.22,-0.50,9.52,0
32943,0.46,0.18,9.46,0
32999,-0.29,0.34,9.50,0
33055,-0.45,0.35,10.18,0
33111,0.32,-0.22,9.94,0
33167,-0.17,0.39,10.27,0
33223,0.49,-0.21,9.50,0
33279,-0.27,0.11,9.88,0
33335,-0.20,0.44,9.58,0
33391,0.27,0.44,10.21,0
33447,-0.32,-0.37,10.19,0
33503,0.47,0.16,9.52,0
33559,0.39,-0.16,9.45,0
33615,-0.31,0.18,9.96,0
33671,0.12,-0.25,10.06,0
33727,-0.23,-0.28,9.61,0
33783,0.48,-0.22,9.69,0
33839,-0.11,0.42,9.43,0
33895,-0.12,-0.44,10.18,0
33951,0.02,-0.15,9.50,0
34007,-0.34,-0.16,10.20,0
34063,-0.34,-0.15,10.25,0
34119,0.44,-0.47,9.57,0
34175,-0.04,0.13,9.33,0
34231,-0.27,0.37,10.28,0
34287,-0.23,-0.40,10.00,0
34343,0.30,-0.10,9.64,0
34399,0.00,0.17,9.31,0
34454,-0.25,-0.24,10.11,0
34510,-0.32,0.02,10.12,0
34566,0.23,-0.48,10.28,0
34622,-0.24,0.25,9.75,0
34678,-0.30,0.42,10.19,0
34734,0.43,0.36,10.00,0
34789,0.42,-0.10,10.24,0
34845,0.34,0.00,9.87,0
34900,0.43,-0.15,9.89,0
34956,-0.17,-0.15,9.88,0
35012,-0.21,0.02,9.35,0
35068,0.07,-0.33,9.60,0
35124,-0.19,-0.44,10.09,0
35180,0.29,-0.19,9.87,0
35236,-0.30,0.26,9.36,0
35292,-0.22,0.34,9.84,0
35348,0.24,0.45,10.10,0
35403,-0.26,0.28,10.27,0
35459,-0.32,0.10,9.51,0
35515,-0.17,0.07,9.82,0
35571,-0.23,0.32,9.66,0
35627,-0.19,0.31,10.20,0
35683,0.41,-0.48,9.85,0
35739,0.44,-0.02,10.29,0
35795,-0.31,-0.17,9.37,0
35851,0.42,0.42,9.48,0
35907,-0.39,0.07,10.16,0
35963,0.35,0.32,10.01,0
36018,-0.22,-0.26,9.61,0
36074,-0.14,-0.33,9.98,0
36130,-0.44,-0.47,9.52,0
36186,-0.28,-0.19,9.71,0
36242,-0.21,0.46,9.45,0
36298,0.28,-0.02,10.08,0
36354,0.35,-0.06,9.50,0
36410,-0.21,0.12,9.80,0
36466,-0.20,0.31,9.97,0
36522,0.28,0.40,9.40,0
36577,0.33,-0.32,9.49,0
36633,0.25,-0.48,9.57,0
36689,-0.02,-0.26,9.40,0
36745,0.29,0.19,9.99,0
36801,-0.35,-0.10,9.64,0
36857,-0.31,0.49,10.03,0
36913,0.03,0.02,9.38,0
36968,-0.16,0.47,9.75,0
37024,0.23,-0.47,9.60,0
37080,-0.06,-0.08,9.60,0
37136,0.49,-0.08,9.63,0
37192,-0.39,-0.18,10.16,0
37248,0.46,0.31,9.80,0
37303,0.01,-0.17,9.45,0
37359,0.23,0.23,9.95,0
37415,0.25,0.33,10.15,0
37470,-0.34,-0.36,10.21,0
37526,-0.39,0.17,9.37,0
37582,-0.47,-0.38,9.54,0
37638,-0.03,-0.06,10.19,0
37694,0.28,0.48,9.43,0
37750,0.11,0.41,10.10,0
37805,0.41,-0.07,10.23,0
37861,-0.29,0.33,9.98,0
37917,-0.02,0.06,9.49,0
37973,-0.11,-0.37,9.35,0
38029,-0.10,0.34,9.39,0
38085,0.31,-0.35,9.54,0
38141,0.39,-0.17,9.50,0
38197,-0.19,0.16,9.47,0
38253,0.26,0.35,9.41,0
38309,-0.41,0.33,9.56,0
38365,0.16,-0.29,10.06,0
38421,-0.07,0.10,9.63,0
38477,-0.32,-0.08,9.71,0
38533,-0.39,0.23,9.53,0
38589,0.40,0.06,9.39,0
38644,0.24,0.37,9.93,0
38700,-0.03,-0.16,9.58,0
38756,0.44,-0.27,9.36,0
38812,0.48,-0.03,9.35,0
38868,-0.03,-0.15,9.99,0
38924,-0.22,-0.40,10.14,0
38980,-0.29,0.27,9.42,0
39036,-0.19,0.13,9.89,0
39092,-0.39,-0.43,10.13,0
39148,-0.02,0.21,9.35,0
39204,0.23,-0.47,9.67,0
39260,0.38,0.38,9.87,0
39316,-0.45,0.02,9.54,0
39372,0.39,-0.41,9.93,0
39428,-0.37,0.48,10.22,0
39484,0.32,-0.03,9.70,0
39540,0.10,0.27,9.72,0
39596,-0.48,-0.07,9.35,0
39652,0.25,0.49,9.62,0
39707,-0.21,0.37,9.34,0
39763,0.43,0.08,9.31,0
39818,-0.25,-0.47,9.43,0
39874,0.01,0.32,9.70,0
39929,0.29,-0.47,9.53,0
39985,0.29,0.41,9.50,0
40040,-0.16,0.24,10.04,0
40096,0.01,-0.16,9.77,0
40152,-0.34,-0.40,10.02,0
40208,0.30,0.06,10.27,0
40263,0.24,-0.28,9.48,0
40319,0.24,0.40,9.33,0
40374,-0.09,0.09,9.52,0
40430,-0.28,-0.49,9.42,0
40486,0.19,0.38,9.41,0
40542,0.45,-0.08,10.03,0
40598,-0.03,-0.32,10.04,0
40654,0.16,-0.20,9.59,0
40710,0.19,0.10,10.08,0
40765,0.32,-0.02,9.67,0
40821,0.30,-0.01,9.41,0
40877,0.22,-0.13,10.23,0
40933,-0.46,0.29,10.05,0
40989,0.35,-0.21,9.33,0
41045,0.42,-0.49,9.88,0
41101,0.32,0.07,9.75,0
41156,-0.11,-0.10,9.96,0
41212,-0.44,-0.37,9.78,0
41268,0.44,-0.04,9.74,0
41324,-0.30,0.08,10.28,0
41380,0.25,-0.49,10.05,0
41436,0.23,-0.32,10.05,0
41492,0.21,-0.30,10.20,0
41548,0.26,-0.13,9.66,0
41604,0.17,-0.09,9.60,0
41660,-0.38,-0.23,10.26,0
41716,-0.37,0.44,9.74,0
41772,0.19,0.25,9.53,0
41827,-0.31,0.42,10.21,0
41883,-0.26,-0.38,9.54,0
41939,-0.10,0.41,9.72,0
41995,-0.44,0.22,9.79,0
42051,0.33,0.06,9.51,0
42106,-0.27,0.28,9.98,0
42162,0.16,0.47,9.85,0
42218,-0.26,-0.43,9.32,0
42274,0.08,-0.21,9.92,0
42330,-0.18,-0.38,9.47,0
42386,-0.32,0.31,9.69,0
42442,-0.10,-0.31,9.72,0
42498,0.31,0.29,9.98,0
42554,-0.36,0.48,9.94,0
42610,0.32,0.07,9.91,0
42665,-0.07,-0.26,10.15,0
42721,-0.28,0.44,10.24,0
42777,0.35,-0.18,9.77,0
42833,0.05,-0.18,9.32,0
42889,0.09,0.27,10.26,0
42945,0.16,-0.31,10.19,0
43001,-0.24,-0.16,9.78,0
43057,-0.44,-0.12,9.86,0
43113,-0.27,0.04,9.95,0
43169,-0.07,0.10,9.88,0
43225,-0.06,-0.02,10.17,0
43281,0.39,-0.38,10.27,0
43337,-0.17,-0.44,10.08,0
43393,-0.43,0.15,9.89,0
43449,0.02,-0.01,9.70,0
43505,-0.47,-0.50,9.80,0
43561,0.26,-0.28,9.85,0
43617,0.15,0.49,9.55,0
43673,0.38,0.20,10.25,0
43728,-0.03,0.03,9.35,0
43784,-0.40,-0.09,10.29,0
43840,-0.37,-0.34,9.59,0
43896,0.26,0.17,9.95,0
43952,0.08,0.28,9.60,0
44007,0.31,0.33,10.28,0
44063,-0.35,-0.44,10.05,0
44119,-0.44,-0.39,10.02,0
44175,-0.24,0.44,10.21,0
44231,-0.34,-0.38,10.04,0
